4309,47271977456
4306,42134623461
4303,67511004865
4301,20349748128
4298,97904617065
4296,97703999109
4303,12308599198
4308,65452739278
4313,63282465350
4318,11329218815
4322,14571296934
4320,09784089115
4318,25475602079
4316,59597963746
4315,10308089246
4313,75947202197
4312,55022403852
4312,59735007217
4312,63976350245
4312,67793558971
4312,71229046824
4312,74320985891
4312,77103731052
4312,79608201697
4312,81862225277
4312,83890846500
4312,85716605600
4309,46734788790
4306,41651153661
4303,67075882045
4301,19958137590
4298,97552167581
4321,95306716448
4342,63285810428
4361,24466995010
4377,99530061134
4393,07086820646
4406,63887904206
4476,75614348161
4539,86168147720
4596,65666567323
4647,77215144965
4693,77608864844
4705,65883134610
4716,35329977399
4725,97832135909
4734,64084078568
4742,43710826961
4741,50589744265
4740,66780769838
4739,91352692855
4739,23467423569
4738,62370681212
4747,15723456841
4754,83740954907
4761,74956703166
4767,97050876600
4773,56935632690
4771,79572147546
4770,19945010916
4768,76280587950
4767,46982607280
4766,30614424677
4767,52963138459
4768,63076980863
4769,62179439027
4770,51371651374
4771,31644642487
4772,03890334488
4771,55376301039
4771,11713670935
4770,72417303842
4770,37050573458
4770,05220516112
4775,44288308251
4780,29449321176
4784,66094232808
4788,59074653277
4792,12757031700
4786,22731328530
4780,91708195677
4776,13787376109
4771,83658638498
4767,96542774648
4766,75218575308
4765,66026795903
4764,67754194437
4763,79308853119
4762,99708045932
4765,68692319464
4768,10778165642
4770,28655427203
4772,24744962608
4774,01225544472
4775,60058068150
4777,03007339460
4778,31661683639
4779,47450593400
4780,51660612185
4781,45449629091
4786,84039431807
4791,68770254252
4796,05027994451
4799,97659960631
4803,51028730193
4801,01336013424
4798,76612568331
4796,74361467748
4794,92335477223
4793,28512085751
4790,67535877176
4788,32657289458
4786,21266560513
4784,31014904461
4782,59788414015
4782,19219728864
4781,82707912227
4781,49847277255
4781,20272705779
4780,93655591451
4786,37424797931
4791,26817083763
4795,67270141012
4799,63677892536
4803,20444868907
4795,06105460141
4787,73199992252
4781,13585071152
4775,19931642162
4769,85643556071
4765,04784278589
4759,58466006980
4754,66779562532
4750,24261762529
4746,25995742526
4742,67556324523
4741,72050692071
4740,86095622864
4740,08736060577
4739,39112454520
4738,76451209068
4741,60681088161
4744,16487979345
4746,46714181410
4748,53917763269
4750,40400986942
4752,08235888248
4753,59287299423
4754,95233569481
